"species","longitude","latitude","landuse","mean_temp","mean_pres"
"Mountain_Chickadee",-120.2969489,41.8267444,1,70.6666641235352,35.5
"Mountain_Chickadee",-120.139648,41.262325,1,61.9166679382324,34
"Mountain_Chickadee",-120.276744,41.30944,1,49.25,39.0833320617676
"Mountain_Chickadee",-121.3035,41.4251,1,83.3333358764648,37.8333320617676
"Mountain_Chickadee",-120.2239466,41.5340251,8,70.75,34.4166679382324
"Mountain_Chickadee",-120.2772689,41.274807,1,62.1666679382324,35.8333320617676
"Mountain_Chickadee",-120.153852,41.858296,10,88.0833358764648,33.4166679382324
"Mountain_Chickadee",-120.5453557,41.5234823,7,77.75,29.1666660308838
"Mountain_Chickadee",-121.3767815,41.6288522,7,84.3333358764648,33.0833320617676
"Mountain_Chickadee",-120.887804,41.269256,7,79.5833358764648,33.6666679382324
"Mountain_Chickadee",-120.630045,41.904603,1,67.5,35.8333320617676
"Mountain_Chickadee",-121.448287,41.650744,8,80.3333358764648,33.4166679382324
"Mountain_Chickadee",-121.4067364,41.6663721,10,86.1666641235352,31.9166660308838
"Mountain_Chickadee",-120.325141,41.7124159,9,67.75,35.6666679382324
"Mountain_Chickadee",-120.9340239,41.3532963,8,74.5,35.3333320617676
"Mountain_Chickadee",-120.9218359,41.3457526,1,68.0833358764648,37.1666679382324
"Mountain_Chickadee",-121.15831,41.498672,1,78.5,35.25
"Mountain_Chickadee",-120.138229,41.262203,1,61.9166679382324,34
"Mountain_Chickadee",-120.2793503,41.274549,1,62.1666679382324,35.8333320617676
"Mountain_Chickadee",-120.904541,41.4350694,10,83.5,32.3333320617676
"Mountain_Chickadee",-120.294041,41.948025,8,75.1666641235352,34.75
"Mountain_Chickadee",-120.173452,41.988605,10,38.8333320617676,41.5833320617676
"Mountain_Chickadee",-120.7612467,41.882546,10,69.25,34.75
"Mountain_Chickadee",-120.3003573,41.2676786,12,76.25,34.9166679382324
"Mountain_Chickadee",-121.289085,41.647725,8,86.6666641235352,31.9166660308838
"Mountain_Chickadee",-120.2189523,41.6455705,10,87.4166641235352,30.5
"Mountain_Chickadee",-120.637314,41.511561,7,73.75,31.5
"Mountain_Chickadee",-120.181778,41.6024276,10,87.4166641235352,29.9166660308838
"Mountain_Chickadee",-120.4800224,41.4881604,16,83.75,27.1666660308838
"Mountain_Chickadee",-120.497374,41.440061,10,83.6666641235352,27.1666660308838
"Mountain_Chickadee",-121.1064,41.50616,10,77.4166641235352,34.9166679382324
"Mountain_Chickadee",-121.32517,41.46452,8,84.4166641235352,37.25
"Mountain_Chickadee",-121.3311625,41.2092679,1,79,45.9166679382324
"Mountain_Chickadee",-121.2077032,41.6042224,10,82.5,32.8333320617676
"Mountain_Chickadee",-121.2183153,41.6190626,10,84.5,32.0833320617676
"Mountain_Chickadee",-120.813067,41.2308311,1,56.6666679382324,40.5833320617676
"Mountain_Chickadee",-120.2361345,41.4517977,1,52.0833320617676,38.5833320617676
"Mountain_Chickadee",-120.2421212,41.455368,1,50.8333320617676,38.8333320617676
"Mountain_Chickadee",-120.1967983,41.2102364,10,44.5833320617676,39.1666679382324
"Mountain_Chickadee",-120.8752191,41.5775841,10,73.25,33.5833320617676
"Mountain_Chickadee",-121.3847208,41.5104412,1,85.5833358764648,36.5833320617676
"Mountain_Chickadee",-120.2737,41.738,1,42.4166679382324,41.8333320617676
"Mountain_Chickadee",-120.229686,41.988293,1,60.5,36.3333320617676
"Mountain_Chickadee",-120.3022456,41.8109237,1,66.6666641235352,36.1666679382324
"Mountain_Chickadee",-120.996132,41.83466,10,75.5833358764648,31.9166660308838
"Mountain_Chickadee",-120.274342,41.686574,10,33.8333320617676,44.6666679382324
"Mountain_Chickadee",-120.274006,41.685399,10,33.8333320617676,44.6666679382324
"Mountain_Chickadee",-120.225595,41.885701,1,39.9166679382324,42
"Mountain_Chickadee",-120.247924,41.545833,1,67.25,35.4166679382324
"Mountain_Chickadee",-120.3024065,41.5585879,8,65.8333358764648,36.1666679382324
"Mountain_Chickadee",-120.2526395,41.5639746,1,55.8333320617676,38.1666679382324
"Mountain_Chickadee",-120.2547819,41.5623871,1,55.8333320617676,38.1666679382324
"Mountain_Chickadee",-120.2910018,41.2756939,1,65.9166641235352,35.6666679382324
"Mountain_Chickadee",-120.2407479,41.45015,1,52.0833320617676,38.5833320617676
"Mountain_Chickadee",-120.2263284,41.4253715,10,31.5833339691162,45.1666679382324
"Mountain_Chickadee",-120.933365,41.486423,10,73.5833358764648,34.4166679382324
"Mountain_Chickadee",-121.4326,41.871,12,85.8333358764648,26.4166660308838
"Mountain_Chickadee",-120.3073235,41.5559688,1,63.4166679382324,36.5833320617676
"Mountain_Chickadee",-121.1634064,41.4555931,10,78.0833358764648,35.9166679382324
"Mountain_Chickadee",-120.863309,41.429819,10,82.8333358764648,32.25
"Mountain_Chickadee",-120.348274,41.5152317,8,65.3333358764648,36.3333320617676
"Mountain_Chickadee",-119.1388321,37.9907514,8,70.8333358764648,32.25
"Mountain_Chickadee",-118.724381,37.467137,1,28.1666660308838,38.5
"Mountain_Chickadee",-118.9751854,37.6204716,14,50.5,40.1666679382324
"Mountain_Chickadee",-119.1693513,38.0197537,10,58.5833320617676,34.1666679382324
"Mountain_Chickadee",-118.9584047,37.7422741,8,56.4166679382324,35.4166679382324
"Mountain_Chickadee",-119.2475844,38.0271057,10,45.1666679382324,42.0833320617676
"Mountain_Chickadee",-119.0698242,37.7855377,1,53.1666679382324,39.1666679382324
"Mountain_Chickadee",-118.965842,37.635499,10,51.8333320617676,38.8333320617676
"Mountain_Chickadee",-118.9596176,37.8870475,10,57.0833320617676,31.4166660308838
"Mountain_Chickadee",-118.63136,37.51114,7,83.25,26.5833339691162
"Mountain_Chickadee",-118.96116,37.73403,8,55.9166679382324,35.75
"Mountain_Chickadee",-118.6803514,37.561206,10,68.9166641235352,28.4166660308838
"Mountain_Chickadee",-118.7937927,37.5557871,8,52.6666679382324,33.6666679382324
"Mountain_Chickadee",-118.940511,37.614074,8,40.5833320617676,39.9166679382324
"Mountain_Chickadee",-118.8519808,37.5910827,8,52.9166679382324,35.5
"Mountain_Chickadee",-119.024961,37.644698,10,33.3333320617676,43.75
"Mountain_Chickadee",-117.6354684,33.7455289,7,165.66667175293,35.5833320617676
"Mountain_Chickadee",-117.4596405,33.6726042,1,127.25,70.4166641235352
"Mountain_Chickadee",-117.6481247,33.6920667,7,165.41667175293,33.9166679382324
"Mountain_Chickadee",-117.6979065,33.6484932,13,169.25,25.8333339691162
"Mountain_Chickadee",-117.6815987,33.6437774,13,168.33332824707,26.8333339691162
"Mountain_Chickadee",-117.4544477,33.6524586,6,140.25,61.25
"Mountain_Chickadee",-117.7651709,33.8684825,13,177.91667175293,26.5833339691162
"Mountain_Chickadee",-117.6243067,33.620516,13,167.25,27.25
"Mountain_Chickadee",-117.6368594,33.6524765,13,167.58332824707,28.1666660308838
"Mountain_Chickadee",-117.4534392,33.6565798,8,140.25,61.25
"Mountain_Chickadee",-117.65009,33.64303,13,167.58332824707,27.5833339691162
"Mountain_Chickadee",-117.7468997,33.5978382,13,165.58332824707,26.8333339691162
"Mountain_Chickadee",-117.7421956,33.6078992,13,166.41667175293,26.8333339691162
"Mountain_Chickadee",-117.684769,33.6515655,13,169.41667175293,25.8333339691162
"Mountain_Chickadee",-117.68295,33.65201,13,168.33332824707,27.25
"Mountain_Chickadee",-117.6556048,33.5980824,13,167.5,25.0833339691162
"Mountain_Chickadee",-117.7853251,33.7613458,13,173.91667175293,26.3333339691162
"Mountain_Chickadee",-117.8879356,33.6432772,13,169.16667175293,24.4166660308838
"Mountain_Chickadee",-117.6190619,33.7095788,7,165.75,34.4166679382324
"Mountain_Chickadee",-117.6013874,33.6509948,7,167.58332824707,28.3333339691162
"Mountain_Chickadee",-117.7103734,33.5313608,13,163.25,25.5
"Mountain_Chickadee",-117.7190638,33.5017308,13,162.16667175293,25.5
"Mountain_Chickadee",-117.74489,33.60832,13,166.41667175293,26.8333339691162
"Mountain_Chickadee",-117.709837,33.5494066,13,164,25.5
"Mountain_Chickadee",-117.7133131,33.5876321,13,165.91667175293,24.9166660308838
"Mountain_Chickadee",-117.6592,33.63931,13,168.08332824707,26.9166660308838
"Mountain_Chickadee",-117.6650333,33.5519818,13,165.58332824707,25.1666660308838
"Mountain_Chickadee",-117.7679765,33.8680549,13,178.16667175293,26.8333339691162
"Mountain_Chickadee",-117.6064539,33.6314507,13,167.25,27.75
"Mountain_Chickadee",-117.66072,33.6256,13,168.16667175293,26.5833339691162
"Mountain_Chickadee",-117.65214,33.63578,13,167.16667175293,28.5
"Mountain_Chickadee",-117.6502651,33.6482164,13,167.58332824707,27.5833339691162
"Mountain_Chickadee",-117.647036,33.496783,13,164.5,23.9166660308838
"Mountain_Chickadee",-117.6428032,33.6328443,13,167.91667175293,26.6666660308838
"Mountain_Chickadee",-117.8764719,33.9024967,13,178.08332824707,29.75
"Mountain_Chickadee",-117.5828505,33.6326299,13,167.5,27.5833339691162
"Mountain_Chickadee",-117.7532673,33.7968382,12,173.91667175293,28.25
"Mountain_Chickadee",-117.5860513,33.7454962,6,160.58332824707,43.4166679382324
"Mountain_Chickadee",-117.63971,33.74882,7,165.66667175293,35.5833320617676
"Mountain_Chickadee",-117.663024,33.636209,13,168.08332824707,26.9166660308838
"Mountain_Chickadee",-117.457627,33.676961,6,131,68.0833358764648
"Mountain_Chickadee",-117.5546779,33.6286413,7,167,28.9166660308838
"Mountain_Chickadee",-117.8935494,33.7082391,13,173.16667175293,24.5
"Mountain_Chickadee",-117.5547664,33.6287105,7,167,28.9166660308838
"Mountain_Chickadee",-117.6278455,33.6877341,13,165.16667175293,33.9166679382324
"Mountain_Chickadee",-117.6301432,33.6662824,13,167.91667175293,28.5833339691162
"Mountain_Chickadee",-117.6891546,33.6220479,13,168,25.5
"Mountain_Chickadee",-117.6401827,33.6125123,13,167.08332824707,26.8333339691162
"Mountain_Chickadee",-117.6715565,33.6471357,13,168.5,26.5
"Mountain_Chickadee",-117.6899189,33.5491831,13,164.25,25.5833339691162
"Mountain_Chickadee",-117.7415568,33.6281276,13,167.75,25.25
"Mountain_Chickadee",-117.7150404,33.5855228,13,165.91667175293,24.9166660308838
"Mountain_Chickadee",-117.80382,33.927465,12,175,34.5
"Mountain_Chickadee",-117.7387995,33.6195065,13,167.41667175293,26.25
"Mountain_Chickadee",-117.655077,33.5993788,13,167.5,25.0833339691162
"Mountain_Chickadee",-117.6501326,33.7307694,7,167.33332824707,32.5833320617676
"Mountain_Chickadee",-117.7833939,33.7394724,13,173.41667175293,25.5833339691162
"Mountain_Chickadee",-117.8038269,33.9278627,12,175,34.5
"Mountain_Chickadee",-117.646131,33.717179,7,167.66667175293,31.6666660308838
"Mountain_Chickadee",-117.9395199,33.7246609,12,173,24.5
"Mountain_Chickadee",-117.7763557,33.7637541,13,172.83332824707,28.0833339691162
"Mountain_Chickadee",-117.6796246,33.6086685,13,167.5,25.8333339691162
"Mountain_Chickadee",-117.8926617,33.7095301,13,173.75,24.5833339691162
"Mountain_Chickadee",-117.8042829,33.9275172,12,175,34.5
"Mountain_Chickadee",-117.7176476,33.7737252,7,171.91667175293,28.5833339691162
"Mountain_Chickadee",-117.6740214,33.6378555,13,168.5,26.1666660308838
"Mountain_Chickadee",-117.681589,33.632691,13,168.5,25.75
"Mountain_Chickadee",-117.802373,33.930432,12,175,34.5
"Mountain_Chickadee",-117.8263092,33.8513143,13,177.66667175293,27.3333339691162
"Mountain_Chickadee",-117.8474131,33.628364,7,167.16667175293,26.0833339691162
"Mountain_Chickadee",-117.745783,33.5980009,13,165.58332824707,26.8333339691162
"Mountain_Chickadee",-117.7103144,33.5966134,13,166.25,25.3333339691162
"Mountain_Chickadee",-117.6484036,33.6191759,13,167.33332824707,26.3333339691162
"Mountain_Chickadee",-117.6946791,33.6599892,13,169.75,26.0833339691162
"Mountain_Chickadee",-117.5533676,33.5694333,7,166.83332824707,25.9166660308838
"Mountain_Chickadee",-117.682319,33.653862,13,168.33332824707,27.25
"Mountain_Chickadee",-117.7624512,33.7770071,7,173.33332824707,28.0833339691162
"Mountain_Chickadee",-117.775712,33.7757764,13,172.41667175293,29.9166660308838
"Mountain_Chickadee",-117.765875,33.7786758,7,173.33332824707,28.0833339691162
"Mountain_Chickadee",-117.7754834,33.7761843,13,172.41667175293,29.9166660308838
"Mountain_Chickadee",-117.7959766,33.8471942,13,175.66667175293,29
"Mountain_Chickadee",-117.6194894,33.6482878,13,166.66667175293,29.5
"Mountain_Chickadee",-117.4576224,33.6768672,6,131,68.0833358764648
"Mountain_Chickadee",-117.6873064,33.6604781,13,168.83332824707,26.9166660308838
"Mountain_Chickadee",-117.664547,33.657664,13,168.25,26.9166660308838
"Mountain_Chickadee",-117.72689,33.89362,12,172.83332824707,35.0833320617676
"Mountain_Chickadee",-120.3569074,39.2740392,1,62.0833320617676,97.3333358764648
"Mountain_Chickadee",-120.1387939,39.2241816,1,40.4166679382324,82
"Mountain_Chickadee",-120.1695,39.141156,1,59.5833320617676,76.6666641235352
"Mountain_Chickadee",-120.115135,39.181069,0,64.25,65
"Mountain_Chickadee",-120.1016808,39.2475011,1,54.3333320617676,69.1666641235352
"Mountain_Chickadee",-120.1111846,39.2935145,1,63.5,59.3333320617676
"Mountain_Chickadee",-120.3828037,39.2982548,0,53,96.8333358764648
"Mountain_Chickadee",-120.1143309,39.1795424,0,64.25,65
"Mountain_Chickadee",-120.1595199,39.0835553,11,64.4166641235352,74.0833358764648
"Mountain_Chickadee",-120.1197481,39.1828385,0,63.9166679382324,66.4166641235352
"Mountain_Chickadee",-120.1367426,39.2971442,10,63.75,61.6666679382324
"Mountain_Chickadee",-120.1204938,39.1828552,0,63.9166679382324,66.4166641235352
"Mountain_Chickadee",-120.3533119,39.2530959,1,66.8333358764648,97.5833358764648
"Mountain_Chickadee",-120.0533152,39.2748229,1,48,68.9166641235352
"Mountain_Chickadee",-120.127985,39.267721,1,56,69.25
"Mountain_Chickadee",-120.1508778,39.0751685,0,65.0833358764648,72.6666641235352
"Mountain_Chickadee",-120.1451111,39.1633425,11,63.0833320617676,71
"Mountain_Chickadee",-120.1609039,39.1797115,1,51.5,79.25
"Mountain_Chickadee",-120.38213,39.30814,1,53.3333320617676,96.5
"Mountain_Chickadee",-120.1153278,39.1805598,0,64.25,65
"Mountain_Chickadee",-120.32546,39.3145,10,51.8333320617676,91.0833358764648
"Mountain_Chickadee",-120.01894,39.2347213,5,66.5833358764648,51.3333320617676
"Mountain_Chickadee",-120.1964712,39.3019312,1,58.9166679382324,74.0833358764648
"Mountain_Chickadee",-120.174402,39.144769,1,54.5,79.25
"Mountain_Chickadee",-120.1134396,39.3012623,10,64.4166641235352,57.5833320617676
"Mountain_Chickadee",-120.1461,39.1544297,1,62,71.5833358764648
"Mountain_Chickadee",-120.138073,39.196742,1,57.5,71.75
"Mountain_Chickadee",-120.05361,39.25007,1,60.4166679382324,59.6666679382324
"Mountain_Chickadee",-120.1861918,39.3121955,1,59.5,72.0833358764648
"Mountain_Chickadee",-120.2012615,39.1044422,1,60.0833320617676,81.5833358764648
"Mountain_Chickadee",-120.119813,39.1839508,11,62.9166679382324,66.6666641235352
"Mountain_Chickadee",-120.2356195,39.1998682,13,61.5,83.6666641235352
"Mountain_Chickadee",-120.00687,39.22689,11,65.5833358764648,51.6666679382324
"Mountain_Chickadee",-120.2506185,39.2033934,10,55,86.6666641235352
"Mountain_Chickadee",-120.0966597,39.1932498,1,64.5,62.0833320617676
"Mountain_Chickadee",-120.3315268,39.295104,1,47.0833320617676,92.0833358764648
"Mountain_Chickadee",-120.08203,39.22681,11,64.4166641235352,58.8333320617676
"Mountain_Chickadee",-120.248716,39.176333,10,46.8333320617676,89.8333358764648
"Mountain_Chickadee",-120.2444172,39.1960436,13,53.9166679382324,86.1666641235352
"Mountain_Chickadee",-120.184403,39.31274,1,59.5,72.0833358764648
"Mountain_Chickadee",-120.1551104,39.1564959,1,60.8333320617676,73.1666641235352
"Mountain_Chickadee",-120.1868168,39.1385529,1,59.9166679382324,78.6666641235352
"Mountain_Chickadee",-120.149786,39.159304,11,63.0833320617676,71
"Mountain_Chickadee",-120.1555529,39.146722,8,61.25,73.25
"Mountain_Chickadee",-120.15498,39.15645,1,60.8333320617676,73.1666641235352
"Mountain_Chickadee",-120.598289,39.056301,1,102.75,129.16667175293
"Mountain_Chickadee",-120.7134209,39.0387095,1,143,90.6666641235352
"Mountain_Chickadee",-120.4427558,39.1059853,1,87.4166641235352,112.25
"Mountain_Chickadee",-120.13903,39.17211,0,63.1666679382324,69.6666641235352
"Mountain_Chickadee",-120.187726,39.1511963,1,54.0833320617676,81.25
"Mountain_Chickadee",-120.4965019,39.1222033,1,91.8333358764648,119.666664123535
"Mountain_Chickadee",-120.4705918,39.1076108,1,83,117.333335876465
"Mountain_Chickadee",-120.571335,39.059235,1,88.75,130.08332824707
"Mountain_Chickadee",-120.1211134,39.1835267,11,62.9166679382324,66.6666641235352
"Mountain_Chickadee",-120.1551318,39.1324465,1,64,72.25
"Mountain_Chickadee",-120.5716896,39.0597165,1,88.75,130.08332824707
"Mountain_Chickadee",-120.68298,39.00094,8,127.666664123535,115.916664123535
"Mountain_Chickadee",-120.118278,39.18218,0,63.9166679382324,66.4166641235352
"Mountain_Chickadee",-120.171386,39.108106,1,62.6666679382324,75.8333358764648
"Mountain_Chickadee",-120.6715107,39.0331861,8,126.583335876465,116.333335876465
"Mountain_Chickadee",-120.4852125,39.0976298,8,93.4166641235352,117.416664123535
"Mountain_Chickadee",-120.8067799,39.0137153,8,136.33332824707,104.75
"Mountain_Chickadee",-120.1283553,39.2678647,1,56,69.25
"Mountain_Chickadee",-120.20679,39.10164,1,60.0833320617676,81.5833358764648
"Mountain_Chickadee",-120.639925,39.051985,1,116.166664123535,125.166664123535
"Mountain_Chickadee",-120.3913379,39.3003822,1,53.9166679382324,97.3333358764648
"Mountain_Chickadee",-120.6382513,39.2355108,1,89.75,142
"Mountain_Chickadee",-120.240333,39.309366,1,60,79.5
"Mountain_Chickadee",-120.5033791,39.2898374,10,57.0833320617676,110.416664123535
"Mountain_Chickadee",-120.5810452,39.0644482,1,93.25,130.58332824707
"Mountain_Chickadee",-120.2966666,39.261832,10,37.1666679382324,93.25
"Mountain_Chickadee",-120.1497144,39.0687094,1,64.1666641235352,72.3333358764648
"Mountain_Chickadee",-120.6657986,39.3091138,1,103.166664123535,141.08332824707
"Mountain_Chickadee",-120.2377653,39.0756432,10,44.75,94.25
"Mountain_Chickadee",-120.2118874,39.0774089,1,53.1666679382324,87.4166641235352
"Mountain_Chickadee",-120.23579,39.076717,8,44.75,94.25
"Mountain_Chickadee",-120.125087,39.186924,11,61.0833320617676,68.8333358764648
"Mountain_Chickadee",-120.169678,39.141343,1,59.5833320617676,76.6666641235352
"Mountain_Chickadee",-120.21167,39.0778,1,53.1666679382324,87.4166641235352
"Mountain_Chickadee",-120.23409,39.17295,1,55.1666679382324,85.75
"Mountain_Chickadee",-120.1282,39.19042,1,61.0833320617676,68.8333358764648
"Mountain_Chickadee",-120.23777,39.07564,10,44.75,94.25
"Mountain_Chickadee",-120.1898932,39.1414778,1,59.9166679382324,78.6666641235352
"Mountain_Chickadee",-120.546107,39.183443,1,67.5833358764648,122.333335876465
"Mountain_Chickadee",-120.230942,39.065115,10,37.9166679382324,96.6666641235352
"Mountain_Chickadee",-120.41502,39.10688,1,63.75,108.75
"Mountain_Chickadee",-120.157618,39.139378,1,63.3333320617676,72.5833358764648
"Mountain_Chickadee",-120.503757,39.15467,1,58.6666679382324,115.5
"Mountain_Chickadee",-120.333303,39.311333,1,51.8333320617676,91.0833358764648
"Mountain_Chickadee",-120.1604533,39.114229,1,62.25,74.75
"Mountain_Chickadee",-120.2048005,39.3005404,1,62.25,73.25
"Mountain_Chickadee",-120.211386,39.075849,1,53.1666679382324,87.4166641235352
"Mountain_Chickadee",-120.1996136,39.1955935,1,59.8333320617676,78.25
"Mountain_Chickadee",-120.2562618,39.3161715,1,54.9166679382324,82.25
"Mountain_Chickadee",-120.0500643,39.2415993,11,65.75,55
"Mountain_Chickadee",-120.3143263,39.3055627,10,42.8333320617676,91.25
"Mountain_Chickadee",-120.1425898,39.0712515,1,64.1666641235352,72.3333358764648
"Mountain_Chickadee",-120.0334507,39.2504299,1,62.5,56.5833320617676
"Mountain_Chickadee",-120.167498,39.110884,1,63,75.5833358764648
"Mountain_Chickadee",-120.499583,39.310633,1,70.5833358764648,115
"Mountain_Chickadee",-120.165685,39.099831,1,64.8333358764648,73.75
"Mountain_Chickadee",-120.1867497,39.1387083,1,59.9166679382324,78.6666641235352
"Mountain_Chickadee",-120.1677302,39.0463817,5,57.8333320617676,80.5833358764648
"Mountain_Chickadee",-120.2204704,39.1812751,1,57.9166679382324,82.5
"Mountain_Chickadee",-120.2213153,39.2040585,13,60.6666679382324,81.25
"Mountain_Chickadee",-120.3867245,39.3039281,1,53.9166679382324,97.3333358764648
"Mountain_Chickadee",-120.239331,39.179508,10,50.4166679382324,87.25
"Mountain_Chickadee",-120.252946,39.17606,10,46.3333320617676,90.5
"Mountain_Chickadee",-120.134356,39.173212,0,63.1666679382324,69.6666641235352
"Mountain_Chickadee",-120.2269325,39.1794402,1,58.3333320617676,83.5833358764648
"Mountain_Chickadee",-120.2430761,39.1830049,10,46.8333320617676,89.8333358764648
"Mountain_Chickadee",-120.2515133,39.1768246,10,46.3333320617676,90.5
"Mountain_Chickadee",-120.2052663,39.2961022,1,61.0833320617676,74.8333358764648
"Mountain_Chickadee",-120.069108,39.2284884,0,64.5,58.25
"Mountain_Chickadee",-120.1836786,39.1679175,1,62.25,77
"Mountain_Chickadee",-120.650562,39.303599,1,90.9166641235352,147
"Mountain_Chickadee",-120.097319,39.215994,1,61.25,64.0833358764648
"Mountain_Chickadee",-120.112247,39.184934,11,63.0833320617676,65.6666641235352
"Mountain_Chickadee",-120.031583,39.283706,1,35.6666679382324,74.3333358764648
"Mountain_Chickadee",-120.838403,39.203759,1,124.583335876465,118.916664123535
"Mountain_Chickadee",-120.12724,39.264198,1,53.4166679382324,71.5833358764648
"Mountain_Chickadee",-120.213522,39.20278,1,61.8333320617676,79.8333358764648
"Mountain_Chickadee",-120.184868,39.312743,1,59.5,72.0833358764648
"Mountain_Chickadee",-120.3340673,39.3005426,1,52.9166679382324,92.3333358764648
"Mountain_Chickadee",-120.160566,39.0850959,11,64.4166641235352,74.0833358764648
"Mountain_Chickadee",-120.3889346,39.3123532,1,52.4166679382324,96.9166641235352
"Mountain_Chickadee",-120.1749587,39.081299,3,54.8333320617676,81.6666641235352
"Mountain_Chickadee",-120.8236408,39.2028086,1,121.416664123535,128.16667175293
"Mountain_Chickadee",-120.064615,39.252602,1,57.3333320617676,62.75
"Mountain_Chickadee",-120.0197124,39.2433924,1,64.5833358764648,53.25
"Mountain_Chickadee",-120.063901,39.258982,1,49.4166679382324,69.0833358764648
"Mountain_Chickadee",-120.1042378,39.2824808,1,60.9166679382324,62.4166679382324
"Mountain_Chickadee",-120.2368426,39.200234,8,56.1666679382324,84.3333358764648
"Mountain_Chickadee",-120.5374282,39.1993401,1,63.25,119.166664123535
"Mountain_Chickadee",-120.6193079,39.2207014,1,87.5833358764648,139.16667175293
"Mountain_Chickadee",-120.0733137,39.2677463,1,51.4166679382324,67.9166641235352
"Mountain_Chickadee",-120.1112088,39.1846487,11,63.0833320617676,65.6666641235352
"Mountain_Chickadee",-120.1424932,39.1680007,11,62.25,71.0833358764648
"Mountain_Chickadee",-120.1532087,39.1395806,0,63.3333320617676,72.5833358764648
"Mountain_Chickadee",-120.08271,39.293438,1,59.25,61.25
"Mountain_Chickadee",-120.5277518,39.197619,1,69.5,121.5
"Mountain_Chickadee",-120.531929,39.207285,1,68.8333358764648,120.916664123535
"Mountain_Chickadee",-120.0510534,39.2393831,11,65.75,55
"Mountain_Chickadee",-120.6406006,39.178632,1,92,140.75
"Mountain_Chickadee",-120.2387765,39.1967503,13,61.5,83.6666641235352
"Mountain_Chickadee",-120.5048991,39.1921034,1,85.3333358764648,122.25
"Mountain_Chickadee",-120.6202088,39.2283424,1,81.0833358764648,135.33332824707
"Mountain_Chickadee",-120.133118,39.308364,10,63.3333320617676,60
"Mountain_Chickadee",-120.0641439,39.2639404,1,49.4166679382324,69.0833358764648
"Mountain_Chickadee",-120.0514005,39.2583084,1,60.4166679382324,59.6666679382324
"Mountain_Chickadee",-120.6008377,39.0813916,1,97.5833358764648,132.91667175293
"Mountain_Chickadee",-120.1035354,39.2808733,1,60.9166679382324,62.4166679382324
"Mountain_Chickadee",-120.155743,39.139624,1,63.3333320617676,72.5833358764648
"Mountain_Chickadee",-120.074726,39.271338,1,51.4166679382324,67.9166641235352
"Mountain_Chickadee",-120.254038,39.171081,10,45,91.4166641235352
"Mountain_Chickadee",-120.358346,39.259927,1,65.5,98.5833358764648
"Mountain_Chickadee",-120.6099701,39.3057287,10,80.8333358764648,134
"Mountain_Chickadee",-120.071809,39.268401,1,51.4166679382324,67.9166641235352
"Mountain_Chickadee",-120.3216058,39.3063264,1,43.3333320617676,91.75
"Mountain_Chickadee",-120.42771,39.197334,1,54.5833320617676,106.25
"Mountain_Chickadee",-120.051203,39.258354,1,52.8333320617676,65.9166641235352
"Mountain_Chickadee",-120.237186,39.1951123,10,61.5,83.6666641235352
"Mountain_Chickadee",-120.387897,39.24168,1,61.25,102.083335876465
"Mountain_Chickadee",-120.2381516,39.1656307,10,54,86.5
"Mountain_Chickadee",-120.1916206,39.1404793,1,59.9166679382324,78.6666641235352
"Mountain_Chickadee",-120.231143,39.032064,1,54.1666679382324,90.1666641235352
"Mountain_Chickadee",-120.235209,39.076734,8,44.75,94.25
"Mountain_Chickadee",-120.2614975,39.1952786,10,39.5833320617676,93
"Mountain_Chickadee",-120.1732528,39.1463039,1,54.5,79.25
"Mountain_Chickadee",-120.170334,39.107401,1,62.6666679382324,75.8333358764648
"Mountain_Chickadee",-120.6114078,39.3092984,10,77.0833358764648,130.33332824707
"Mountain_Chickadee",-120.024347,39.236681,11,66.5833358764648,51.3333320617676
"Mountain_Chickadee",-120.236326,39.194904,10,61.5,83.6666641235352
"Mountain_Chickadee",-120.4315013,39.293112,10,57.1666679382324,103.083335876465
"Mountain_Chickadee",-120.093629,39.217839,1,59.9166679382324,64.75
"Mountain_Chickadee",-120.261349,39.211435,10,39.4166679382324,92.25
"Mountain_Chickadee",-120.083522,39.270246,1,57.25,64.4166641235352
"Mountain_Chickadee",-120.088632,39.271077,1,57.25,64.4166641235352
"Mountain_Chickadee",-120.080423,39.26939,1,50.5,69
"Mountain_Chickadee",-120.025796,39.242173,1,65.4166641235352,53.0833320617676
"Mountain_Chickadee",-120.309647,39.273107,10,45.5,92
"Mountain_Chickadee",-120.135746,39.174605,0,63.1666679382324,69.6666641235352
"Mountain_Chickadee",-120.2444601,39.2017971,13,57.1666679382324,85.3333358764648
"Mountain_Chickadee",-120.235146,39.077278,8,44.75,94.25
"Mountain_Chickadee",-120.159197,39.106487,1,63.9166679382324,73.9166641235352
"Mountain_Chickadee",-120.167504,39.110933,1,63,75.5833358764648
"Mountain_Chickadee",-120.524067,39.282984,10,59.9166679382324,113.333335876465
"Mountain_Chickadee",-120.2074242,39.0693463,3,50.4166679382324,88.3333358764648
"Mountain_Chickadee",-120.285018,39.189323,10,40.25,95.1666641235352
"Mountain_Chickadee",-120.2722049,39.1920245,10,44.8333320617676,91.8333358764648
"Mountain_Chickadee",-120.3171587,39.3014947,1,43.3333320617676,91.75
"Mountain_Chickadee",-120.229298,39.143208,10,52.75,86.75
"Mountain_Chickadee",-120.1724321,39.1460543,1,54.5,79.25
"Mountain_Chickadee",-120.122139,39.289116,1,60.5833320617676,64.5
